from,to,weight
恐れ,平穏,1.0
恐れ,感嘆,1.5833333333333333
恐れ,容認,1.9090909090909092
恐れ,恐怖,6.333333333333333
恐れ,心配,5.625
恐れ,驚嘆,3.066666666666667
恐れ,動揺,5.8
恐れ,悲痛,3.8181818181818183
恐れ,憂い,2.8333333333333335
恐れ,憎悪,4.235294117647059
恐れ,退屈,1.0
恐れ,激怒,3.0
恐れ,苛立ち,3.0833333333333335
恐れ,警戒,6.0
恐れ,興味,1.7692307692307692
恐れ,楽観,1.9090909090909092
恐れ,希望,1.6923076923076923
恐れ,不安,5.8
恐れ,愛,1.3076923076923077
恐れ,罪悪感,3.8461538461538463
恐れ,歓喜,0.1
恐れ,服従,4.357142857142857
恐れ,好奇心,1.375
恐れ,感傷,3.090909090909091
恐れ,畏敬,3.9
恐れ,絶望,5.0
恐れ,恥,4.0
恐れ,失望,3.9
恐れ,不審,4.642857142857143
恐れ,憤慨,2.2222222222222223
恐れ,自責,3.2
恐れ,嫉妬,2.3
恐れ,悲観,5.0
恐れ,軽蔑,2.5555555555555554
恐れ,冷笑,2.6666666666666665
恐れ,陰鬱,3.5384615384615383
恐れ,積極性,0.9166666666666666
恐れ,誇り,1.2307692307692308
恐れ,優位,2.0833333333333335
驚き,喜び,2.625
驚き,信頼,1.8333333333333333
驚き,恐れ,2.6666666666666665
驚き,悲しみ,2.9
驚き,嫌悪,2.6153846153846154
驚き,怒り,3.3333333333333335
驚き,期待,2.1666666666666665
驚き,恍惚,2.7
驚き,平穏,1.4615384615384617
驚き,感嘆,5.1
驚き,容認,1.8823529411764703
驚き,恐怖,4.090909090909091
驚き,心配,3.5454545454545454
驚き,驚嘆,6.076923076923077
驚き,動揺,5.866666666666666
驚き,悲痛,1.625
驚き,憂い,1.6666666666666667
驚き,憎悪,1.5
驚き,退屈,1.2142857142857142
驚き,激怒,2.8181818181818183
驚き,苛立ち,2.0
驚き,警戒,3.769230769230769
驚き,興味,4.7
驚き,楽観,2.4
驚き,希望,3.8
驚き,不安,2.909090909090909
驚き,愛,2.076923076923077
驚き,罪悪感,2.25
驚き,歓喜,4.4
驚き,服従,2.4615384615384617
驚き,好奇心,5.0
驚き,感傷,2.1538461538461537
驚き,畏敬,3.0
驚き,絶望,3.090909090909091
驚き,恥,1.3636363636363635
驚き,失望,3.0
驚き,不審,2.3333333333333335
驚き,憤慨,3.2
驚き,自責,1.2
驚き,嫉妬,1.1
驚き,悲観,3.25
驚き,軽蔑,3.0
驚き,冷笑,1.0
驚き,陰鬱,1.5384615384615383
驚き,積極性,3.1818181818181817
驚き,誇り,1.2222222222222223
驚き,優位,1.9090909090909092
悲しみ,喜び,2.5625
悲しみ,信頼,2.0
悲しみ,恐れ,3.923076923076923
悲しみ,驚き,2.727272727272727
悲しみ,嫌悪,3.3
悲しみ,怒り,4.833333333333333
悲しみ,期待,1.5454545454545454
悲しみ,恍惚,1.2142857142857142
悲しみ,平穏,1.4615384615384617
悲しみ,感嘆,3.1818181818181817
悲しみ,容認,2.6666666666666665
悲しみ,恐怖,2.875
悲しみ,心配,4.916666666666667
悲しみ,驚嘆,2.642857142857143
悲しみ,動揺,4.2727272727272725
悲しみ,悲痛,6.375
悲しみ,憂い,4.111111111111111
悲しみ,憎悪,3.0
悲しみ,退屈,2.0
悲しみ,激怒,4.583333333333333
悲しみ,苛立ち,1.5
悲しみ,警戒,2.230769230769231
悲しみ,興味,1.0
悲しみ,楽観,1.181818181818182
悲しみ,希望,1.5
悲しみ,不安,4.666666666666667
悲しみ,愛,2.4615384615384617
悲しみ,罪悪感,3.125
悲しみ,歓喜,1.818181818181818
悲しみ,服従,3.1
悲しみ,好奇心,1.2727272727272727
悲しみ,感傷,5.461538461538462
悲しみ,畏敬,1.625
悲しみ,絶望,6.375
悲しみ,恥,3.888888888888889
悲しみ,失望,5.714285714285714
悲しみ,不審,2.7142857142857144
悲しみ,憤慨,2.6666666666666665
悲しみ,自責,3.7
悲しみ,嫉妬,3.0
悲しみ,悲観,6.615384615384615
悲しみ,軽蔑,2.727272727272727
悲しみ,冷笑,3.076923076923077
悲しみ,陰鬱,5.153846153846154
悲しみ,積極性,1.5
悲しみ,誇り,1.1666666666666667
悲しみ,優位,1.1538461538461535
嫌悪,喜び,0.9090909090909092
嫌悪,信頼,2.272727272727273
嫌悪,恐れ,3.8181818181818183
嫌悪,驚き,1.3
嫌悪,悲しみ,2.9166666666666665
嫌悪,怒り,5.5
嫌悪,期待,1.8461538461538465
嫌悪,恍惚,0.9285714285714286
嫌悪,平穏,0.4
嫌悪,感嘆,1.6666666666666667
嫌悪,容認,1.1428571428571428
嫌悪,恐怖,5.2
嫌悪,心配,2.9285714285714284
嫌悪,驚嘆,2.3333333333333335
嫌悪,動揺,3.7
嫌悪,悲痛,4.666666666666667
嫌悪,憂い,3.1538461538461537
嫌悪,憎悪,6.0
嫌悪,退屈,1.9166666666666667
嫌悪,激怒,4.7272727272727275
嫌悪,苛立ち,3.3333333333333335
嫌悪,警戒,4.333333333333333
嫌悪,興味,0.9285714285714286
嫌悪,楽観,0.3846153846153846
嫌悪,希望,0.5384615384615384
嫌悪,不安,4.166666666666667
嫌悪,愛,1.4166666666666667
嫌悪,罪悪感,3.6666666666666665
嫌悪,歓喜,1.3076923076923077
嫌悪,服従,2.642857142857143
嫌悪,好奇心,0.5
嫌悪,感傷,1.9090909090909092
嫌悪,畏敬,1.0769230769230769
嫌悪,絶望,4.583333333333333
嫌悪,恥,3.6666666666666665
嫌悪,失望,4.785714285714286
嫌悪,不審,3.727272727272727
嫌悪,憤慨,3.928571428571429
嫌悪,自責,3.7777777777777777
嫌悪,嫉妬,4.416666666666667
嫌悪,悲観,4.090909090909091
嫌悪,軽蔑,5.6923076923076925
嫌悪,冷笑,4.4
嫌悪,陰鬱,4.363636363636363
嫌悪,積極性,1.1428571428571428
嫌悪,誇り,1.5454545454545454
嫌悪,優位,0.9
怒り,喜び,1.0769230769230769
怒り,信頼,1.2941176470588236
怒り,恐れ,4.6923076923076925
怒り,驚き,3.75
怒り,悲しみ,5.090909090909091
怒り,嫌悪,5.357142857142857
怒り,期待,1.9285714285714288
怒り,恍惚,0.9333333333333332
怒り,平穏,0.6363636363636364
怒り,感嘆,1.2857142857142858
怒り,容認,1.0
怒り,恐怖,4.625
怒り,心配,3.1538461538461537
怒り,驚嘆,2.1
怒り,動揺,3.9
怒り,悲痛,4.0
怒り,憂い,2.5833333333333335
怒り,憎悪,5.769230769230769
怒り,退屈,1.0
怒り,激怒,6.5
怒り,苛立ち,6.166666666666667
怒り,警戒,3.9166666666666665
怒り,興味,2.1666666666666665
怒り,楽観,0.5384615384615384
怒り,希望,1.8
怒り,不安,4.7272727272727275
怒り,愛,2.2857142857142856
怒り,罪悪感,3.2
怒り,歓喜,0.5
怒り,服従,1.7692307692307692
怒り,好奇心,1.0909090909090908
怒り,感傷,2.3846153846153846
怒り,畏敬,1.75
怒り,絶望,5.444444444444445
怒り,恥,3.5
怒り,失望,5.222222222222222
怒り,不審,3.6666666666666665
怒り,憤慨,6.181818181818182
怒り,自責,3.0
怒り,嫉妬,4.333333333333333
怒り,悲観,3.3
怒り,軽蔑,3.6
怒り,冷笑,3.0
怒り,陰鬱,2.9166666666666665
怒り,積極性,2.5
怒り,誇り,1.5
怒り,優位,1.6666666666666667
期待,喜び,3.0
期待,信頼,5.0
期待,恐れ,2.272727272727273
期待,驚き,4.545454545454546
期待,悲しみ,1.818181818181818
期待,嫌悪,1.25
期待,怒り,1.6363636363636365
期待,恍惚,3.230769230769231
期待,平穏,2.2142857142857144
期待,感嘆,3.75
期待,容認,3.1818181818181817
期待,恐怖,1.5
期待,心配,2.6666666666666665
期待,驚嘆,2.909090909090909
期待,動揺,2.0833333333333335
期待,悲痛,0.875
期待,憂い,1.7272727272727273
期待,憎悪,0.8333333333333334
期待,退屈,1.1428571428571428
期待,激怒,1.75
期待,苛立ち,1.9090909090909092
期待,警戒,2.5454545454545454
期待,興味,5.545454545454546
期待,楽観,4.266666666666667
期待,希望,6.285714285714286
期待,不安,3.636363636363636
期待,愛,4.454545454545454
期待,罪悪感,0.6666666666666666
期待,歓喜,4.076923076923077
期待,服従,1.8333333333333333
期待,好奇心,4.923076923076923
期待,感傷,1.6923076923076923
期待,畏敬,2.769230769230769
期待,絶望,1.2727272727272727
期待,恥,1.5384615384615383
期待,失望,2.909090909090909
期待,不審,1.8461538461538465
期待,憤慨,1.5454545454545454
期待,自責,1.6363636363636365
期待,嫉妬,1.818181818181818
期待,悲観,1.6923076923076923
期待,軽蔑,1.2307692307692308
期待,冷笑,0.6153846153846154
期待,陰鬱,0.5454545454545454
期待,積極性,4.9
期待,誇り,3.647058823529412
期待,優位,3.692307692307693
恍惚,喜び,5.230769230769231
恍惚,信頼,2.25
恍惚,恐れ,1.4545454545454546
恍惚,驚き,2.1538461538461537
恍惚,悲しみ,1.9166666666666667
恍惚,嫌悪,0.4666666666666667
恍惚,怒り,1.3333333333333333
恍惚,期待,2.3333333333333335
恍惚,平穏,2.0
恍惚,感嘆,3.5454545454545454
恍惚,容認,1.7857142857142858
恍惚,恐怖,1.2727272727272727
恍惚,心配,1.0666666666666669
恍惚,驚嘆,1.818181818181818
恍惚,動揺,1.5
恍惚,悲痛,1.6363636363636365
恍惚,憂い,3.111111111111111
恍惚,憎悪,1.0833333333333333
恍惚,退屈,1.4444444444444444
恍惚,激怒,0.6666666666666666
恍惚,苛立ち,0.9166666666666666
恍惚,警戒,0.8333333333333334
恍惚,興味,3.4545454545454546
恍惚,楽観,2.4
恍惚,希望,3.0
恍惚,不安,0.9230769230769232
恍惚,愛,5.111111111111111
恍惚,罪悪感,1.4444444444444444
恍惚,歓喜,5.2
恍惚,服従,2.4615384615384617
恍惚,好奇心,2.923076923076923
恍惚,感傷,1.8666666666666667
恍惚,畏敬,1.7333333333333334
恍惚,絶望,0.6
恍惚,恥,0.9090909090909092
恍惚,失望,1.2307692307692308
恍惚,不審,1.0666666666666669
恍惚,憤慨,1.0
恍惚,自責,0.9090909090909092
恍惚,嫉妬,2.1818181818181817
恍惚,悲観,0.8181818181818182
恍惚,軽蔑,0.5
恍惚,冷笑,0.6666666666666666
恍惚,陰鬱,1.1666666666666667
恍惚,積極性,2.363636363636364
恍惚,誇り,2.8181818181818183
恍惚,優位,3.0
平穏,喜び,3.8333333333333335
平穏,信頼,4.333333333333333
平穏,恐れ,1.1666666666666667
平穏,驚き,1.0833333333333333
平穏,悲しみ,1.0
平穏,嫌悪,0.1818181818181818
平穏,怒り,0.5714285714285714
平穏,期待,3.4
平穏,恍惚,2.5294117647058822
平穏,感嘆,1.4166666666666667
平穏,容認,3.4
平穏,恐怖,1.5833333333333333
平穏,心配,1.1
平穏,驚嘆,1.6363636363636365
平穏,動揺,1.7
平穏,悲痛,0.4285714285714285
平穏,憂い,1.3846153846153846
平穏,憎悪,0.8571428571428571
平穏,退屈,4.090909090909091
平穏,激怒,0.1666666666666666
平穏,苛立ち,0.7142857142857143
平穏,警戒,0.6111111111111112
平穏,興味,1.7272727272727273
平穏,楽観,5.333333333333333
平穏,希望,3.6
平穏,不安,1.5
平穏,愛,4.090909090909091
平穏,罪悪感,0.2857142857142857
平穏,歓喜,2.3076923076923075
平穏,服従,0.9166666666666666
平穏,好奇心,1.8125
平穏,感傷,2.272727272727273
平穏,畏敬,1.3333333333333333
平穏,絶望,0.9285714285714286
平穏,恥,1.0714285714285714
平穏,失望,0.7272727272727273
平穏,不審,1.5833333333333333
平穏,憤慨,1.2857142857142858
平穏,自責,1.0
平穏,嫉妬,1.5454545454545454
平穏,悲観,1.2
平穏,軽蔑,0.4615384615384615
平穏,冷笑,1.1111111111111112
平穏,陰鬱,1.1
平穏,積極性,1.7272727272727273
平穏,誇り,2.2222222222222223
平穏,優位,3.4444444444444446
感嘆,喜び,4.2
感嘆,信頼,3.466666666666667
感嘆,恐れ,1.8
感嘆,驚き,6.076923076923077
感嘆,悲しみ,2.7142857142857144
感嘆,嫌悪,1.3
感嘆,怒り,1.8888888888888888
感嘆,期待,3.6666666666666665
感嘆,恍惚,3.5384615384615383
感嘆,平穏,2.0
感嘆,容認,2.7142857142857144
感嘆,恐怖,1.8666666666666667
感嘆,心配,1.5714285714285714
感嘆,驚嘆,5.111111111111111
感嘆,動揺,3.2
感嘆,悲痛,2.090909090909091
感嘆,憂い,1.8333333333333333
感嘆,憎悪,1.4545454545454546
感嘆,退屈,1.1538461538461535
感嘆,激怒,0.8888888888888888
感嘆,苛立ち,0.6666666666666666
感嘆,警戒,1.8571428571428572
感嘆,興味,3.9166666666666665
感嘆,楽観,1.8
感嘆,希望,3.6
感嘆,不安,1.9333333333333331
感嘆,愛,3.1818181818181817
感嘆,罪悪感,0.8181818181818182
感嘆,歓喜,4.454545454545454
感嘆,服従,1.0909090909090908
感嘆,好奇心,4.3
感嘆,感傷,2.5833333333333335
感嘆,畏敬,5.5
感嘆,絶望,1.9
感嘆,恥,1.8571428571428572
感嘆,失望,1.1538461538461535
感嘆,不審,0.8
感嘆,憤慨,1.6666666666666667
感嘆,自責,0.7692307692307693
感嘆,嫉妬,1.8
感嘆,悲観,2.272727272727273
感嘆,軽蔑,1.1666666666666667
感嘆,冷笑,1.4545454545454546
感嘆,陰鬱,1.3636363636363635
感嘆,積極性,2.9166666666666665
感嘆,誇り,4.583333333333333
感嘆,優位,1.75
容認,喜び,3.363636363636364
容認,信頼,5.384615384615385
容認,恐れ,1.8
容認,驚き,1.6153846153846154
容認,悲しみ,1.5
容認,嫌悪,1.2857142857142858
容認,怒り,1.5
容認,期待,3.5555555555555554
容認,恍惚,1.6666666666666667
容認,平穏,3.4444444444444446
容認,感嘆,2.4
容認,恐怖,1.1538461538461535
容認,心配,1.5333333333333334
容認,驚嘆,1.1428571428571428
容認,動揺,1.6923076923076923
容認,悲痛,1.6428571428571428
容認,憂い,1.9230769230769231
容認,憎悪,0.6363636363636364
容認,退屈,1.4615384615384617
容認,激怒,0.8181818181818182
容認,苛立ち,1.0
容認,警戒,1.2727272727272727
容認,興味,2.4705882352941178
容認,楽観,3.6666666666666665
容認,希望,3.0
容認,不安,1.8
容認,愛,4.230769230769231
容認,罪悪感,2.75
容認,歓喜,3.0
容認,服従,3.2222222222222223
容認,好奇心,1.7
容認,感傷,1.7692307692307692
容認,畏敬,2.888888888888889
容認,絶望,1.0
容認,恥,1.3636363636363635
容認,失望,1.2
容認,不審,1.3636363636363635
容認,憤慨,1.0714285714285714
容認,自責,2.727272727272727
容認,嫉妬,2.2666666666666666
容認,悲観,0.7777777777777778
容認,軽蔑,0.8571428571428571
容認,冷笑,1.0
容認,陰鬱,1.3
容認,積極性,2.1
容認,誇り,2.4615384615384617
容認,優位,2.4545454545454546
恐怖,喜び,1.4
恐怖,信頼,1.0
恐怖,恐れ,7.0
恐怖,驚き,3.75
恐怖,悲しみ,4.466666666666667
恐怖,嫌悪,5.5
恐怖,怒り,3.272727272727273
恐怖,期待,0.6153846153846154
恐怖,恍惚,0.4166666666666667
恐怖,平穏,0.7142857142857143
恐怖,感嘆,2.3333333333333335
恐怖,容認,1.3
恐怖,心配,5.428571428571429
恐怖,驚嘆,2.0
恐怖,動揺,5.5
恐怖,悲痛,4.571428571428571
恐怖,憂い,3.1818181818181817
恐怖,憎悪,3.8461538461538463
恐怖,退屈,1.1538461538461535
恐怖,激怒,3.5
恐怖,苛立ち,4.416666666666667
恐怖,警戒,5.714285714285714
恐怖,興味,2.0
恐怖,楽観,1.0
恐怖,希望,0.5714285714285714
恐怖,不安,5.916666666666667
恐怖,愛,0.8461538461538461
恐怖,罪悪感,3.076923076923077
恐怖,歓喜,0.1666666666666666
恐怖,服従,4.25
恐怖,好奇心,2.0
恐怖,感傷,3.5454545454545454
恐怖,畏敬,4.0
恐怖,絶望,5.333333333333333
恐怖,恥,2.8461538461538463
恐怖,失望,3.8181818181818183
恐怖,不審,4.0
恐怖,憤慨,2.625
恐怖,自責,3.0
恐怖,嫉妬,1.9090909090909092
恐怖,悲観,3.933333333333333
恐怖,軽蔑,2.4444444444444446
恐怖,冷笑,1.25
恐怖,陰鬱,3.692307692307693
恐怖,積極性,1.3333333333333333
恐怖,誇り,0.6666666666666666
恐怖,優位,1.1666666666666667
心配,喜び,2.5
心配,信頼,2.090909090909091
心配,恐れ,5.0
心配,驚き,3.5
心配,悲しみ,4.4
心配,嫌悪,3.1666666666666665
心配,怒り,2.8
心配,期待,3.0
心配,恍惚,0.75
心配,平穏,1.0
心配,感嘆,1.6428571428571428
心配,容認,0.5833333333333334
心配,恐怖,5.538461538461538
心配,驚嘆,2.0
心配,動揺,5.538461538461538
心配,悲痛,5.6
心配,憂い,5.111111111111111
心配,憎悪,2.75
心配,退屈,1.8333333333333333
心配,激怒,2.5454545454545454
心配,苛立ち,4.333333333333333
心配,警戒,5.1
心配,興味,3.230769230769231
心配,楽観,1.3846153846153846
心配,希望,1.2
心配,不安,6.090909090909091
心配,愛,4.111111111111111
心配,罪悪感,2.6
心配,歓喜,0.5384615384615384
心配,服従,2.3076923076923075
心配,好奇心,1.3571428571428572
心配,感傷,4.285714285714286
心配,畏敬,2.0
心配,絶望,4.0
心配,恥,2.230769230769231
心配,失望,3.1818181818181817
心配,不審,5.363636363636363
心配,憤慨,3.0
心配,自責,5.0
心配,嫉妬,2.75
心配,悲観,4.583333333333333
心配,軽蔑,1.4545454545454546
心配,冷笑,2.636363636363636
心配,陰鬱,4.571428571428571
心配,積極性,1.4444444444444444
心配,誇り,1.3333333333333333
心配,優位,1.1666666666666667
驚嘆,喜び,3.8333333333333335
驚嘆,信頼,1.5833333333333333
驚嘆,恐れ,3.2857142857142856
驚嘆,驚き,6.285714285714286
驚嘆,悲しみ,2.6153846153846154
驚嘆,嫌悪,1.8461538461538465
驚嘆,怒り,2.0
驚嘆,期待,3.0
驚嘆,恍惚,2.3
驚嘆,平穏,1.0
驚嘆,感嘆,4.5
驚嘆,容認,2.2
驚嘆,恐怖,2.8181818181818183
驚嘆,心配,2.5
驚嘆,動揺,3.090909090909091
驚嘆,悲痛,1.6666666666666667
驚嘆,憂い,0.8888888888888888
驚嘆,憎悪,2.3333333333333335
驚嘆,退屈,0.7777777777777778
驚嘆,激怒,2.0588235294117645
驚嘆,苛立ち,1.5454545454545454
驚嘆,警戒,2.066666666666667
驚嘆,興味,4.181818181818182
驚嘆,楽観,2.142857142857143
驚嘆,希望,2.4166666666666665
驚嘆,不安,2.857142857142857
驚嘆,愛,2.1818181818181817
驚嘆,罪悪感,1.3636363636363635
驚嘆,歓喜,4.0
驚嘆,服従,2.0
驚嘆,好奇心,4.2727272727272725
驚嘆,感傷,3.111111111111111
驚嘆,畏敬,3.4285714285714284
驚嘆,絶望,1.8
驚嘆,恥,2.3
驚嘆,失望,2.2
驚嘆,不審,1.3076923076923077
驚嘆,憤慨,1.9090909090909092
驚嘆,自責,1.1
驚嘆,嫉妬,2.3076923076923075
驚嘆,悲観,2.3333333333333335
驚嘆,軽蔑,1.2307692307692308
驚嘆,冷笑,1.0
驚嘆,陰鬱,1.9090909090909092
驚嘆,積極性,2.3076923076923075
驚嘆,誇り,3.3333333333333335
驚嘆,優位,2.2857142857142856
動揺,喜び,1.4545454545454546
動揺,信頼,1.5
動揺,恐れ,5.444444444444445
動揺,驚き,5.642857142857143
動揺,悲しみ,4.454545454545454
動揺,嫌悪,3.1818181818181817
動揺,怒り,4.363636363636363
動揺,期待,1.6153846153846154
動揺,恍惚,0.75
動揺,平穏,1.6666666666666667
動揺,感嘆,3.0
動揺,容認,1.0
動揺,恐怖,4.9
動揺,心配,5.153846153846154
動揺,驚嘆,4.6923076923076925
動揺,悲痛,3.7857142857142856
動揺,憂い,2.8461538461538463
動揺,憎悪,1.9
動揺,退屈,0.8571428571428571
動揺,激怒,3.2857142857142856
動揺,苛立ち,3.3333333333333335
動揺,警戒,4.7
動揺,興味,1.5454545454545454
動揺,楽観,1.1
動揺,希望,1.4444444444444444
動揺,不安,5.461538461538462
動揺,愛,2.3076923076923075
動揺,罪悪感,3.7142857142857144
動揺,歓喜,1.6666666666666667
動揺,服従,2.8
動揺,好奇心,2.111111111111111
動揺,感傷,3.5
動揺,畏敬,2.4615384615384617
動揺,絶望,3.2142857142857144
動揺,恥,4.25
動揺,失望,3.0
動揺,不審,3.4545454545454546
動揺,憤慨,3.111111111111111
動揺,自責,3.1
動揺,嫉妬,3.4545454545454546
動揺,悲観,2.933333333333333
動揺,軽蔑,2.5714285714285716
動揺,冷笑,1.7777777777777777
動揺,陰鬱,2.3333333333333335
動揺,積極性,1.5555555555555556
動揺,誇り,0.5384615384615384
動揺,優位,1.875
悲痛,喜び,0.1538461538461538
悲痛,信頼,1.5714285714285714
悲痛,恐れ,4.615384615384615
悲痛,驚き,3.1818181818181817
悲痛,悲しみ,6.466666666666667
悲痛,嫌悪,4.230769230769231
悲痛,怒り,3.4375
悲痛,期待,1.0625
悲痛,恍惚,0.9230769230769232
悲痛,平穏,0.6923076923076923
悲痛,感嘆,1.75
悲痛,容認,1.2857142857142858
悲痛,恐怖,4.6923076923076925
悲痛,心配,4.8
悲痛,驚嘆,2.4
悲痛,動揺,2.857142857142857
悲痛,憂い,4.0
悲痛,憎悪,4.111111111111111
悲痛,退屈,1.5454545454545454
悲痛,激怒,2.7857142857142856
悲痛,苛立ち,3.636363636363636
悲痛,警戒,3.857142857142857
悲痛,興味,1.1111111111111112
悲痛,楽観,0.4545454545454545
悲痛,希望,1.4615384615384617
悲痛,不安,4.818181818181818
悲痛,愛,1.75
悲痛,罪悪感,4.0
悲痛,歓喜,0.5454545454545454
悲痛,服従,2.6875
悲痛,好奇心,1.5714285714285714
悲痛,感傷,5.333333333333333
悲痛,畏敬,1.5384615384615383
悲痛,絶望,5.6
悲痛,恥,2.0
悲痛,失望,4.3076923076923075
悲痛,不審,3.0
悲痛,憤慨,3.1666666666666665
悲痛,自責,4.2727272727272725
悲痛,嫉妬,2.533333333333333
悲痛,悲観,5.454545454545454
悲痛,軽蔑,2.636363636363636
悲痛,冷笑,2.5454545454545454
悲痛,陰鬱,5.090909090909091
悲痛,積極性,0.9166666666666666
悲痛,誇り,1.125
悲痛,優位,0.875
憂い,喜び,0.75
憂い,信頼,1.0
憂い,恐れ,3.5
憂い,驚き,2.1666666666666665
憂い,悲しみ,5.2727272727272725
憂い,嫌悪,3.3
憂い,怒り,1.7
憂い,期待,1.9
憂い,恍惚,1.5454545454545454
憂い,平穏,1.875
憂い,感嘆,1.9090909090909092
憂い,容認,1.6666666666666667
憂い,恐怖,3.8125
憂い,心配,5.555555555555555
憂い,驚嘆,1.3333333333333333
憂い,動揺,3.9
憂い,悲痛,4.083333333333333
憂い,憎悪,1.7692307692307692
憂い,退屈,2.75
憂い,激怒,1.7857142857142858
憂い,苛立ち,2.0
憂い,警戒,2.375
憂い,興味,0.75
憂い,楽観,1.1538461538461535
憂い,希望,2.0
憂い,不安,4.666666666666667
憂い,愛,3.4
憂い,罪悪感,2.5714285714285716
憂い,歓喜,1.2142857142857142
憂い,服従,1.5454545454545454
憂い,好奇心,1.8888888888888888
憂い,感傷,5.1
憂い,畏敬,2.4166666666666665
憂い,絶望,4.7272727272727275
憂い,恥,3.357142857142857
憂い,失望,3.7
憂い,不審,2.5833333333333335
憂い,憤慨,2.625
憂い,自責,3.0
憂い,嫉妬,1.8333333333333333
憂い,悲観,5.333333333333333
憂い,軽蔑,2.7857142857142856
憂い,冷笑,3.0714285714285716
憂い,陰鬱,4.428571428571429
憂い,積極性,0.8333333333333334
憂い,誇り,1.2142857142857142
憂い,優位,1.1666666666666667
憎悪,喜び,0.3
憎悪,信頼,1.0
憎悪,恐れ,3.923076923076923
憎悪,驚き,1.9090909090909092
憎悪,悲しみ,4.083333333333333
憎悪,嫌悪,6.416666666666667
憎悪,怒り,6.2
憎悪,期待,2.0
憎悪,恍惚,1.1666666666666667
憎悪,平穏,0.6
憎悪,感嘆,1.0
憎悪,容認,1.2307692307692308
憎悪,恐怖,4.166666666666667
憎悪,心配,2.1666666666666665
憎悪,驚嘆,1.5833333333333333
憎悪,動揺,3.75
憎悪,悲痛,3.5555555555555554
憎悪,憂い,3.4444444444444446
憎悪,退屈,1.8
憎悪,激怒,5.545454545454546
憎悪,苛立ち,5.9
憎悪,警戒,3.3
憎悪,興味,1.125
憎悪,楽観,1.0
憎悪,希望,1.181818181818182
憎悪,不安,4.615384615384615
憎悪,愛,3.0
憎悪,罪悪感,2.4166666666666665
憎悪,歓喜,1.1428571428571428
憎悪,服従,1.9
憎悪,好奇心,1.7777777777777777
憎悪,感傷,3.25
